CustomerID,Total_Revenue,Customer_Size
16883.0,276.73,Small
16884.0,429.84,Small
16885.0,471.51,Small
16887.0,194.88,Small
16889.0,1578.67,Small
16891.0,809.7,Small
16892.0,496.84,Small
16893.0,145.93,Small
16895.0,219.14,Small
16897.0,213.03,Small
16898.0,444.46,Small
16899.0,1281.56,Small
16900.0,187.69,Small
16902.0,1706.88,Small
16903.0,373.24,Small
16904.0,3754.27,Medium
16905.0,3085.48,Small
16906.0,579.77,Small
16907.0,981.65,Small
16909.0,364.14,Small
16910.0,1510.06,Small
16912.0,2528.67,Small
16913.0,113.44,Small
16914.0,208.46,Small
16915.0,621.68,Small
16916.0,576.26,Small
16917.0,391.52,Small
16918.0,1043.34,Small
16919.0,2596.45,Small
16921.0,169.79,Small
16923.0,6666.83,Medium
16924.0,739.5,Small
16926.0,230.25,Small
16927.0,543.05,Small
16928.0,2781.5,Small
16929.0,1295.39,Small
16930.0,380.55,Small
16931.0,4604.22,Medium
16932.0,161.94,Small
16933.0,530.08,Small
16934.0,950.93,Small
16936.0,262.68,Small
16938.0,1903.13,Small
16940.0,3049.88,Small
16942.0,1894.11,Small
16943.0,816.73,Small
16945.0,4345.5,Medium
16947.0,406.48,Small
16948.0,435.02,Small
16949.0,1161.27,Small
16950.0,1178.56,Small
16951.0,1262.75,Small
16952.0,167.61,Small
16953.0,20.8,Small
16954.0,2085.08,Small
16955.0,493.67,Small
16956.0,292.34,Small
16957.0,416.64,Small
16959.0,117.35,Small
16960.0,507.05,Small
16961.0,234.17,Small
16963.0,110.55,Small
16965.0,201.19,Small
16966.0,2148.47,Small
16967.0,319.02,Small
16968.0,439.43,Small
16969.0,650.41,Small
16971.0,232.21,Small
16976.0,251.52,Small
16978.0,344.33,Small
16979.0,1809.05,Small
16980.0,1078.96,Small
16982.0,384.06,Small
16983.0,1920.2,Small
16984.0,4392.42,Medium
16985.0,5461.62,Medium
16986.0,1873.2,Small
16987.0,1625.05,Small
16988.0,126.12,Small
16989.0,1133.25,Small
16990.0,179.0,Small
16992.0,1601.86,Small
16995.0,-1.25,Small
16996.0,1427.46,Small
16997.0,702.0,Small
16998.0,287.02,Small
16999.0,484.82,Small
17001.0,3989.57,Medium
17002.0,1487.78,Small
17004.0,1412.94,Small
17006.0,781.78,Small
17007.0,877.43,Small
17010.0,185.46,Small
17011.0,270.9,Small
17014.0,565.58,Small
17015.0,1842.56,Small
17017.0,8574.11,Medium
17018.0,920.1,Small
17019.0,1272.61,Small
17022.0,71.0,Small
17024.0,95.85,Small
17025.0,357.77,Small
17026.0,154.83,Small
17027.0,848.59,Small
17029.0,716.0,Small
17030.0,146.87,Small
17031.0,380.35,Small
17033.0,1030.14,Small
17034.0,734.57,Small
17035.0,388.33,Small
17037.0,1253.22,Small
17038.0,112.4,Small
17040.0,449.73,Small
17041.0,1065.77,Small
17042.0,1044.38,Small
17043.0,1735.18,Small
17044.0,897.43,Small
17045.0,339.44,Small
17046.0,642.02,Small
17047.0,1100.9,Small
17048.0,864.32,Small
17049.0,5594.78,Medium
17050.0,3228.84,Small
17051.0,247.14,Small
17052.0,413.75,Small
17053.0,496.38,Small
17054.0,1353.83,Small
17058.0,1179.89,Small
17059.0,3095.04,Small
17060.0,234.24,Small
17061.0,5116.13,Medium
17062.0,534.47,Small
17063.0,1421.59,Small
17064.0,859.35,Small
17065.0,-112.35,Small
17068.0,4531.34,Medium
17069.0,2655.22,Small
17070.0,312.14,Small
17071.0,2385.48,Small
17073.0,1446.09,Small
17075.0,813.77,Small
17076.0,841.08,Small
17078.0,378.2,Small
17079.0,118.8,Small
17080.0,285.5,Small
17081.0,290.16,Small
17082.0,2003.85,Small
17083.0,1405.78,Small
17084.0,2949.75,Small
17085.0,1555.05,Small
17086.0,2050.08,Small
17088.0,1991.01,Small
17090.0,2041.85,Small
17091.0,3802.81,Medium
17092.0,1777.78,Small
17094.0,270.2,Small
17095.0,1088.2,Small
17096.0,992.68,Small
17097.0,937.92,Small
17100.0,971.74,Small
17101.0,1621.73,Small
17102.0,25.5,Small
17105.0,665.78,Small
17107.0,10380.43,Medium
17109.0,869.68,Small
17110.0,163.3,Small
17111.0,248.61,Small
17114.0,747.22,Small
17115.0,806.9,Small
17117.0,116.2,Small
17118.0,157.02,Small
17119.0,593.61,Small
17120.0,307.46,Small
17122.0,138.32,Small
17123.0,345.3,Small
17124.0,298.89,Small
17125.0,259.35,Small
17126.0,991.85,Small
17128.0,157.09,Small
17131.0,2463.17,Small
17133.0,4892.24,Medium
17134.0,425.0,Small
17135.0,1139.73,Small
17138.0,380.5,Small
17139.0,10585.57,Medium
17140.0,465.32,Small
17142.0,579.0,Small
17144.0,984.57,Small
17146.0,749.78,Small
17147.0,1679.64,Small
17148.0,124.88,Small
17152.0,1503.5,Small
17153.0,213.78,Small
17154.0,329.34,Small
17155.0,251.7,Small
17157.0,306.55,Small
17158.0,1266.97,Small
17159.0,1534.73,Small
17160.0,3518.03,Medium
17162.0,1707.21,Small
17163.0,293.1,Small
17164.0,2466.4,Small
17165.0,158.68,Small
17166.0,189.49,Small
17169.0,816.88,Small
17171.0,224.91,Small
17172.0,313.26,Small
17173.0,3755.65,Medium
17174.0,59.9,Small
17175.0,1430.94,Small
17176.0,306.13,Small
17179.0,711.79,Small
17180.0,780.38,Small
17181.0,239.92,Small
17183.0,3286.91,Small
17186.0,144.0,Small
17187.0,203.95,Small
17188.0,2275.58,Small
17189.0,384.4,Small
17190.0,249.74,Small
17191.0,2095.13,Small
17193.0,1674.46,Small
17194.0,262.62,Small
17197.0,1013.01,Small
17198.0,692.22,Small
17201.0,342.63,Small
17203.0,3563.85,Medium
17204.0,1352.91,Small
17205.0,384.08,Small
17206.0,204.24,Small
17211.0,2299.67,Small
17212.0,226.85,Small
17213.0,2741.08,Small
17214.0,984.12,Small
17217.0,113.5,Small
17218.0,1960.72,Small
17219.0,114.23,Small
17220.0,3198.25,Small
17221.0,335.13,Small
17222.0,354.15,Small
17223.0,426.79,Small
17226.0,393.49,Small
17227.0,939.32,Small
17228.0,1906.09,Small
17229.0,318.76,Small
17230.0,3466.67,Small
17231.0,3127.82,Small
17232.0,421.52,Small
17233.0,190.88,Small
17234.0,149.89,Small
17235.0,550.06,Small
17236.0,916.13,Small
17237.0,314.69,Small
17238.0,3744.65,Medium
17239.0,379.95,Small
17242.0,1135.04,Small
17243.0,8628.55,Medium
17244.0,954.9,Small
17245.0,171.45,Small
17247.0,282.19,Small
17248.0,318.65,Small
17250.0,384.52,Small
17251.0,283.28,Small
17252.0,353.86,Small
17253.0,178.26,Small
17254.0,272.44,Small
17255.0,298.41,Small
17256.0,240.0,Small
17259.0,603.37,Small
17262.0,1253.36,Small
17263.0,63.44,Small
17265.0,562.9,Small
17266.0,310.64,Small
17267.0,317.62,Small
17268.0,763.64,Small
17272.0,2144.53,Small
17274.0,111.98,Small
17277.0,1065.35,Small
17278.0,246.04,Small
17279.0,187.83,Small
17282.0,1703.41,Small
17284.0,1641.68,Small
17286.0,153.92,Small
17287.0,1064.11,Small
17288.0,1419.73,Small
17289.0,936.16,Small
17290.0,525.24,Small
17291.0,550.8,Small
17293.0,1875.11,Small
17295.0,556.95,Small
17297.0,131.78,Small
17298.0,498.42,Small
17299.0,669.11,Small
17301.0,197.63,Small
17302.0,1119.93,Small
17303.0,250.04,Small
17306.0,8600.73,Medium
17307.0,-152.64,Small
17309.0,82.75,Small
17311.0,1384.85,Small
17312.0,644.3,Small
17313.0,2288.13,Small
17314.0,2514.76,Small
17315.0,6204.46,Medium
17317.0,2524.02,Small
17320.0,1200.62,Small
17321.0,700.86,Small
17323.0,908.99,Small
17324.0,990.23,Small
17325.0,96.8,Small
17329.0,523.11,Small
17330.0,363.9,Small
17331.0,175.2,Small
17333.0,494.25,Small
17334.0,306.6,Small
17337.0,1944.32,Small
17338.0,6612.18,Medium
17339.0,243.36,Small
17340.0,11891.18,Medium
17341.0,781.36,Small
17343.0,193.64,Small
17344.0,160.57,Small
17345.0,537.74,Small
17346.0,2611.58,Small
17347.0,228.96,Small
17348.0,1159.52,Small
17349.0,110.75,Small
17350.0,1256.19,Small
17351.0,587.15,Small
17353.0,1740.0,Small
17354.0,1393.06,Small
17356.0,178.22,Small
17357.0,388.14,Small
17358.0,365.85,Small
17359.0,127.86,Small
17360.0,585.79,Small
17361.0,488.2,Small
17362.0,312.23,Small
17364.0,4455.73,Medium
17365.0,4801.56,Medium
17367.0,168.4,Small
17368.0,1349.52,Small
17370.0,446.18,Small
17371.0,423.89,Small
17372.0,1342.68,Small
17373.0,646.92,Small
17374.0,495.77,Small
17375.0,372.5,Small
17376.0,203.2,Small
17377.0,3925.92,Medium
17379.0,404.66,Small
17381.0,20272.43,Medium
17382.0,65.4,Small
17383.0,199.29,Small
17384.0,336.4,Small
17385.0,261.11,Small
17386.0,2686.42,Small
17387.0,784.11,Small
17388.0,1259.56,Small
17389.0,31300.08,Medium
17391.0,508.8,Small
17392.0,457.91,Small
17394.0,203.87,Small
17396.0,7330.8,Medium
17397.0,696.41,Small
17398.0,653.38,Small
17400.0,2129.96,Small
17402.0,2633.85,Small
17403.0,281.62,Small
17404.0,30300.82,Medium
17405.0,967.22,Small
17406.0,1928.72,Small
17408.0,32.65,Small
17409.0,771.85,Small
17410.0,1214.72,Small
17411.0,748.94,Small
17412.0,1258.06,Small
17414.0,778.0,Small
17415.0,507.84,Small
17416.0,6838.34,Medium
17418.0,463.46,Small
17419.0,4200.97,Medium
17420.0,598.83,Small
17422.0,1853.13,Small
17423.0,663.63,Small
17425.0,759.17,Small
17426.0,5022.26,Medium
17427.0,100.8,Small
17428.0,17078.45,Medium
17429.0,512.12,Small
17430.0,265.76,Small
17431.0,403.3,Small
17432.0,365.76,Small
17433.0,303.16,Small
17434.0,2333.42,Small
17436.0,216.3,Small
17438.0,378.3,Small
17440.0,177.1,Small
17442.0,2210.26,Small
17443.0,534.24,Small
17444.0,2940.04,Small
17446.0,120.9,Small
17447.0,541.53,Small
17448.0,-4287.63,Small
17449.0,2504.86,Small
17450.0,187482.17,Large
17451.0,1648.95,Small
17453.0,486.72,Small
17454.0,517.53,Small
17455.0,131.7,Small
17456.0,249.86,Small
17457.0,1737.7,Small
17458.0,316.5,Small
17459.0,657.3,Small
17460.0,452.63,Small
17461.0,757.46,Small
17462.0,662.94,Small
17463.0,1881.36,Small
17464.0,289.96,Small
17466.0,763.28,Small
17468.0,137.0,Small
17469.0,1843.06,Small
17470.0,1125.07,Small
17472.0,710.29,Small
17475.0,194.37,Small
17480.0,506.51,Small
17481.0,1249.34,Small
17483.0,414.04,Small
17486.0,396.87,Small
17489.0,376.64,Small
17490.0,1926.88,Small
17491.0,3541.92,Medium
17492.0,374.57,Small
17495.0,497.56,Small
17496.0,271.05,Small
17498.0,272.22,Small
17499.0,622.88,Small
17500.0,1138.0,Small
17501.0,288.6,Small
17502.0,689.1,Small
17503.0,558.96,Small
17504.0,2745.28,Small
17505.0,1145.84,Small
17506.0,294.29,Small
17507.0,605.58,Small
17508.0,387.31,Small
17509.0,6100.74,Medium
17510.0,308.48,Small
17511.0,88125.38,Large
17512.0,2920.04,Small
17513.0,513.2,Small
17514.0,208.65,Small
17515.0,639.02,Small
17516.0,768.08,Small
17517.0,153.94,Small
17519.0,1839.07,Small
17520.0,546.81,Small
17521.0,721.96,Small
17522.0,1070.71,Small
17523.0,652.74,Small
17524.0,145.0,Small
17525.0,422.7,Small
17526.0,706.7,Small
17527.0,888.86,Small
17528.0,3540.1,Medium
17530.0,2385.0,Small
17531.0,293.45,Small
17534.0,223.36,Small
17535.0,164.4,Small
17536.0,76.5,Small
17537.0,897.62,Small
17538.0,98.42,Small
17540.0,570.4,Small
17542.0,170.75,Small
17545.0,645.96,Small
17547.0,-11.8,Small
17548.0,-141.48,Small
17549.0,148.86,Small
17550.0,267.16,Small
17551.0,306.84,Small
17552.0,909.96,Small
17553.0,1487.6,Small
17554.0,1952.45,Small
17555.0,483.26,Small
17556.0,157.9,Small
17557.0,541.46,Small
17560.0,854.95,Small
17561.0,167.62,Small
17562.0,1107.38,Small
17564.0,454.01,Small
17566.0,901.21,Small
17567.0,4012.56,Medium
17569.0,344.14,Small
17571.0,1498.51,Small
17572.0,226.75,Small
17573.0,362.9,Small
17574.0,185.65,Small
17576.0,3457.78,Small
17578.0,124.74,Small
17579.0,440.2,Small
17580.0,215.72,Small
17581.0,10736.11,Medium
17582.0,175.27,Small
17584.0,1227.3,Small
17585.0,1133.07,Small
17588.0,1240.2,Small
17589.0,2404.17,Small
17590.0,1479.22,Small
17591.0,2215.02,Small
17593.0,3911.56,Medium
17594.0,993.18,Small
17595.0,388.79,Small
17596.0,2827.93,Small
17597.0,2044.37,Small
17600.0,161.67,Small
17601.0,116.01,Small
17602.0,5050.77,Medium
17603.0,-1165.3,Small
17604.0,309.36,Small
17608.0,193.42,Small
17609.0,1103.92,Small
17611.0,3947.87,Medium
17612.0,1992.76,Small
17613.0,4509.37,Medium
17614.0,390.07,Small
17615.0,329.6,Small
17616.0,571.2,Small
17618.0,971.58,Small
17619.0,218.52,Small
17620.0,81.44,Small
17621.0,1336.1,Small
17623.0,527.05,Small
17624.0,843.48,Small
17625.0,2047.0,Small
17628.0,75.75,Small
17629.0,1784.12,Small
17630.0,503.6,Small
17631.0,528.33,Small
17633.0,1242.34,Small
17634.0,2361.97,Small
17636.0,265.93,Small
17637.0,547.06,Small
17639.0,108.5,Small
17640.0,621.66,Small
17642.0,712.29,Small
17643.0,101.55,Small
17644.0,2768.98,Small
17646.0,995.66,Small
17647.0,133.06,Small
17648.0,1789.55,Small
17649.0,861.74,Small
17650.0,166.08,Small
17651.0,3886.67,Medium
17652.0,4737.13,Medium
17653.0,1175.88,Small
17654.0,117.55,Small
17655.0,2571.74,Small
17656.0,1674.69,Small
17658.0,485.88,Small
17659.0,2954.75,Small
17660.0,196.0,Small
17663.0,1788.27,Small
17664.0,604.64,Small
17666.0,728.16,Small
17667.0,2055.51,Small
17668.0,347.75,Small
17669.0,3406.72,Small
17670.0,205.7,Small
17671.0,1284.08,Small
17672.0,3106.62,Small
17673.0,1622.22,Small
17674.0,551.04,Small
17675.0,20098.1,Medium
17676.0,1383.27,Small
17677.0,16219.22,Medium
17678.0,298.11,Small
17679.0,1992.11,Small
17680.0,184.4,Small
17682.0,2459.33,Small
17684.0,239.41,Small
17685.0,3191.53,Small
17686.0,5739.46,Medium
17690.0,4748.45,Medium
17691.0,290.4,Small
17692.0,733.44,Small
17693.0,187.02,Small
17694.0,283.12,Small
17695.0,765.34,Small
17696.0,2201.05,Small
17697.0,338.95,Small
17698.0,154.95,Small
17700.0,2508.89,Small
17701.0,417.95,Small
17702.0,1719.72,Small
17703.0,798.74,Small
17704.0,885.19,Small
17705.0,1781.12,Small
17706.0,10097.37,Medium
17707.0,152.4,Small
17708.0,267.08,Small
17709.0,137.45,Small
17711.0,385.1,Small
17712.0,522.91,Small
17714.0,153.0,Small
17715.0,326.4,Small
17716.0,5505.79,Medium
17718.0,139.35,Small
17719.0,5367.8,Medium
17720.0,1195.94,Small
17722.0,2380.64,Small
17723.0,3276.4,Small
17724.0,995.65,Small
17725.0,3371.13,Small
17727.0,1042.55,Small
17728.0,2515.68,Small
17730.0,5288.83,Medium
17731.0,878.2,Small
17732.0,303.97,Small
17733.0,692.19,Small
17734.0,700.63,Small
17735.0,13110.02,Medium
17736.0,337.49,Small
17737.0,168.24,Small
17738.0,1863.35,Small
17739.0,2786.05,Small
17742.0,355.11,Small
17744.0,2291.08,Small
17746.0,98.8,Small
17747.0,64.65,Small
17749.0,674.52,Small
17750.0,1797.57,Small
17752.0,80.64,Small
17754.0,1739.92,Small
17757.0,5585.49,Medium
17758.0,3456.7,Small
17759.0,834.99,Small
17760.0,287.59,Small
17761.0,712.78,Small
17763.0,15.0,Small
17764.0,818.82,Small
17765.0,371.88,Small
17767.0,271.2,Small
17768.0,2273.18,Small
17769.0,3960.63,Medium
17770.0,1143.27,Small
17771.0,245.81,Small
17772.0,182.77,Small
17774.0,1215.46,Small
17775.0,56.4,Small
17777.0,665.86,Small
17779.0,642.17,Small
17781.0,188.02,Small
17783.0,283.47,Small
17785.0,131.94,Small
17786.0,278.74,Small
17787.0,1865.19,Small
17788.0,1117.9,Small
17789.0,225.9,Small
17790.0,1965.55,Small
17791.0,106.1,Small
17793.0,323.04,Small
17795.0,350.39,Small
17796.0,697.9,Small
17797.0,780.43,Small
17799.0,3026.08,Small
17800.0,1199.01,Small
17802.0,1251.84,Small
17805.0,512.31,Small
17806.0,546.04,Small
17809.0,4627.62,Medium
17811.0,7677.71,Medium
17812.0,732.16,Small
17813.0,1714.6,Small
17816.0,36.56,Small
17817.0,387.68,Small
17819.0,3661.07,Medium
17820.0,-24.05,Small
17824.0,298.4,Small
17827.0,1995.46,Small
17828.0,1599.97,Small
17829.0,889.24,Small
17830.0,398.7,Small
17831.0,35.4,Small
17832.0,155.37,Small
17835.0,350.64,Small
17836.0,110.21,Small
17837.0,1560.53,Small
17838.0,2312.7,Small
17839.0,338.8,Small
17841.0,40340.78,Large
17843.0,205.48,Small
17844.0,51.56,Small
17846.0,2033.1,Small
17848.0,901.2,Small
17849.0,605.8,Small
17850.0,5288.63,Medium
17852.0,114.34,Small
17854.0,311.26,Small
17855.0,208.97,Small
17856.0,1393.79,Small
17857.0,26763.34,Medium
17858.0,5155.66,Medium
17859.0,148.21,Small
17860.0,252.8,Small
17861.0,2059.2,Small
17862.0,330.9,Small
17863.0,3160.0,Small
17864.0,597.5,Small
17865.0,10158.54,Medium
17866.0,325.7,Small
17867.0,622.75,Small
17869.0,428.18,Small
17870.0,1889.4,Small
17871.0,155.9,Small
17873.0,1764.36,Small
17874.0,658.26,Small
17877.0,237.61,Small
17878.0,379.45,Small
17879.0,178.52,Small
17880.0,458.92,Small
17881.0,133.35,Small
17883.0,671.77,Small
17884.0,717.45,Small
17885.0,190.19,Small
17886.0,899.61,Small
17887.0,111.35,Small
17888.0,525.78,Small
17889.0,203.87,Small
17890.0,602.09,Small
17891.0,203.86,Small
17892.0,244.1,Small
17893.0,112.25,Small
17894.0,1119.81,Small
17895.0,98.0,Small
17896.0,256.32,Small
17897.0,541.1,Small
17898.0,152.06,Small
17899.0,155.8,Small
17900.0,15.0,Small
17901.0,110.38,Small
17904.0,178.92,Small
17905.0,800.24,Small
17906.0,72.9,Small
17908.0,243.28,Small
17911.0,366.23,Small
17912.0,295.61,Small
17913.0,411.6,Small
17914.0,336.43,Small
17917.0,341.28,Small
17919.0,1304.04,Small
17920.0,4204.1,Medium
17921.0,826.52,Small
17923.0,207.5,Small
17924.0,2894.33,Small
17925.0,244.08,Small
17926.0,397.29,Small
17928.0,212.54,Small
17929.0,834.5,Small
17930.0,1740.48,Small
17931.0,408.36,Small
17932.0,1331.57,Small
17934.0,704.25,Small
17935.0,145.79,Small
17936.0,389.84,Small
17937.0,4301.22,Medium
17939.0,99.14,Small
17940.0,1983.58,Small
17941.0,304.56,Small
17942.0,77.5,Small
17946.0,149.58,Small
17947.0,176.68,Small
17948.0,358.56,Small
17949.0,52750.84,Large
17950.0,472.12,Small
17951.0,990.84,Small
17954.0,2295.37,Small
17955.0,557.3,Small
17956.0,12.75,Small
17957.0,111.68,Small
17958.0,508.46,Small
17960.0,73.78,Small
17961.0,1296.44,Small
17962.0,102.83,Small
17964.0,471.7,Small
17965.0,2622.57,Small
17966.0,1098.43,Small
17967.0,123.07,Small
17968.0,277.35,Small
17969.0,228.2,Small
17970.0,582.59,Small
17972.0,136.04,Small
17973.0,337.04,Small
17974.0,740.79,Small
17975.0,4393.61,Medium
17976.0,353.19,Small
17977.0,288.14,Small
17978.0,300.92,Small
17979.0,737.81,Small
17980.0,811.45,Small
17984.0,152.68,Small
17985.0,634.95,Small
17986.0,20.8,Small
17987.0,198.57,Small
17988.0,191.17,Small
17990.0,630.84,Small
17991.0,93.35,Small
17994.0,629.69,Small
17995.0,76.1,Small
17997.0,1511.3,Small
17999.0,382.06,Small
18001.0,417.23,Small
18004.0,169.47,Small
18005.0,249.72,Small
18006.0,444.68,Small
18008.0,2116.19,Small
18009.0,252.24,Small
18010.0,174.8,Small
18011.0,102.79,Small
18013.0,187.29,Small
18014.0,166.42,Small
18015.0,120.03,Small
18016.0,1483.56,Small
18017.0,523.0,Small
18018.0,122.14,Small
18019.0,38.45,Small
18022.0,668.11,Small
18024.0,236.78,Small
18027.0,115.31,Small
18030.0,220.7,Small
18032.0,73.5,Small
18033.0,97.97,Small
18034.0,422.88,Small
18035.0,730.4,Small
18036.0,405.62,Small
18037.0,70.02,Small
18040.0,357.2,Small
18041.0,4161.14,Medium
18042.0,165.05,Small
18043.0,559.51,Small
18044.0,2085.65,Small
18045.0,189.4,Small
18048.0,172.29,Small
18050.0,74.4,Small
18053.0,297.07,Small
18055.0,6752.14,Medium
18056.0,363.65,Small
18058.0,170.16,Small
18059.0,296.71,Small
18061.0,2119.41,Small
18062.0,720.52,Small
18064.0,814.0,Small
18065.0,2380.08,Small
18066.0,318.0,Small
18067.0,396.33,Small
18068.0,101.7,Small
18069.0,2021.82,Small
18071.0,453.0,Small
18072.0,-0.0,Small
18073.0,3864.44,Medium
18074.0,489.6,Small
18075.0,2538.72,Small
18077.0,2633.01,Small
18078.0,336.13,Small
18079.0,3651.97,Medium
18080.0,1231.5,Small
18081.0,343.45,Small
18082.0,703.37,Small
18084.0,87.53,Small
18085.0,689.95,Small
18086.0,101.34,Small
18087.0,3770.12,Medium
18088.0,167.67,Small
18092.0,9065.76,Medium
18093.0,2083.42,Small
18094.0,3017.3,Small
18095.0,580.05,Small
18096.0,911.15,Small
18097.0,2692.85,Small
18099.0,168.31,Small
18101.0,223.65,Small
18102.0,256438.49,Large
18104.0,754.64,Small
18105.0,113.48,Small
18106.0,430.7,Small
18108.0,264.65,Small
18109.0,7925.32,Medium
18110.0,206.05,Small
18112.0,352.69,Small
18113.0,76.32,Small
18114.0,220.1,Small
18116.0,1418.03,Small
18117.0,320.72,Small
18118.0,5595.77,Medium
18119.0,181.12,Small
18120.0,111.15,Small
18121.0,673.1,Small
18122.0,1826.21,Small
18123.0,589.44,Small
18125.0,1141.34,Small
18126.0,206.83,Small
18127.0,348.73,Small
18129.0,112.55,Small
18130.0,1045.74,Small
18133.0,715.5,Small
18135.0,681.91,Small
18136.0,761.83,Small
18138.0,152.65,Small
18139.0,8393.22,Medium
18141.0,-35.4,Small
18142.0,1014.9,Small
18143.0,1000.16,Small
18144.0,2888.75,Small
18145.0,2861.55,Small
18146.0,160.35,Small
18147.0,179.34,Small
18149.0,612.08,Small
18150.0,566.58,Small
18151.0,653.35,Small
18154.0,399.19,Small
18155.0,347.82,Small
18156.0,734.94,Small
18158.0,451.75,Small
18159.0,530.15,Small
18160.0,638.06,Small
18161.0,1612.79,Small
18164.0,394.7,Small
18165.0,302.46,Small
18167.0,1355.51,Small
18168.0,1133.64,Small
18169.0,202.65,Small
18170.0,980.31,Small
18171.0,1208.51,Small
18172.0,7490.17,Medium
18173.0,2106.84,Small
18174.0,104.0,Small
18176.0,448.65,Small
18177.0,1314.17,Small
18178.0,1573.41,Small
18179.0,1793.17,Small
18180.0,1843.75,Small
18181.0,382.8,Small
18183.0,600.52,Small
18184.0,49.8,Small
18185.0,304.25,Small
18188.0,1998.49,Small
18189.0,1084.34,Small
18190.0,274.51,Small
18191.0,207.8,Small
18192.0,957.97,Small
18193.0,212.96,Small
18194.0,896.0,Small
18196.0,689.13,Small
18198.0,5083.06,Medium
18200.0,163.8,Small
18202.0,1396.99,Small
18203.0,160.42,Small
18204.0,1979.3,Small
18205.0,517.36,Small
18209.0,139.1,Small
18210.0,2621.38,Small
18211.0,600.07,Small
18212.0,248.42,Small
18213.0,232.48,Small
18215.0,299.34,Small
18216.0,481.75,Small
18217.0,621.75,Small
18218.0,626.38,Small
18219.0,2019.77,Small
18220.0,297.78,Small
18221.0,1033.31,Small
18222.0,443.0,Small
18223.0,6315.23,Medium
18224.0,158.95,Small
18225.0,5361.02,Medium
18226.0,5192.1,Medium
18227.0,93.75,Small
18228.0,769.2,Small
18229.0,7276.9,Medium
18230.0,2716.6,Small
18231.0,2066.17,Small
18232.0,582.47,Small
18233.0,440.0,Small
18235.0,1796.48,Small
18236.0,882.24,Small
18237.0,987.1,Small
18239.0,1561.61,Small
18240.0,422.58,Small
18241.0,2058.09,Small
18242.0,2232.49,Small
18245.0,2507.56,Small
18246.0,596.1,Small
18248.0,783.02,Small
18249.0,95.34,Small
18250.0,342.92,Small
18251.0,4314.72,Medium
18252.0,526.67,Small
18255.0,103.3,Small
18256.0,-50.1,Small
18257.0,2265.38,Small
18259.0,2338.6,Small
18260.0,2595.0,Small
18261.0,324.24,Small
18262.0,149.48,Small
18263.0,1211.08,Small
18265.0,801.51,Small
18268.0,0.0,Small
18269.0,138.9,Small
18270.0,238.95,Small
18272.0,3064.78,Small
18273.0,204.0,Small
18274.0,0.0,Small
18276.0,323.36,Small
18277.0,97.63,Small
18278.0,173.9,Small
18280.0,180.6,Small
18281.0,80.82,Small
18282.0,176.6,Small
18283.0,2094.88,Small
18287.0,1837.28,Small
,1447682.12,Large
